drg_id,drg_def,provider_id,provider_name,total_discharges,avg_covered_charges,avg_total_payments
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,11,93385.72727,31877.81818
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,57,45584.19298,13379.29825
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,44,20915.97727,6619.25
948,948 - SIGNS & SYMPTOMS W/O MCC,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,14,18452.57143,3974.571429
69,069 - TRANSIENT ISCHEMIA,140103,ST BERNARD HOSPITAL,14,11499.64286,6560.571429
101,101 - SEIZURES W/O MCC,140103,ST BERNARD HOSPITAL,27,9835.777778,6839.259259
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140103,ST BERNARD HOSPITAL,32,21241.75,10669.46875
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140103,ST BERNARD HOSPITAL,26,23448.69231,9106.461538
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140103,ST BERNARD HOSPITAL,65,15161.10769,6623.830769
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140103,ST BERNARD HOSPITAL,28,29210.78571,13795.32143
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140103,ST BERNARD HOSPITAL,32,24502.15625,8952.875
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140103,ST BERNARD HOSPITAL,26,14203.69231,6807.615385
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140103,ST BERNARD HOSPITAL,12,8856.083333,5457.416667
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140103,ST BERNARD HOSPITAL,22,68724.27273,43017.18182
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140103,ST BERNARD HOSPITAL,22,42033.13636,21432.04545
291,291 - HEART FAILURE & SHOCK W MCC,140103,ST BERNARD HOSPITAL,67,26232.29851,13113.64179
292,292 - HEART FAILURE & SHOCK W CC,140103,ST BERNARD HOSPITAL,49,19808.28571,9156.571429
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140103,ST BERNARD HOSPITAL,50,13819.6,6116.08
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140103,ST BERNARD HOSPITAL,12,13997.25,5938.166667
305,305 - HYPERTENSION W/O MCC,140103,ST BERNARD HOSPITAL,12,9343.25,5508.5
312,312 - SYNCOPE & COLLAPSE,140103,ST BERNARD HOSPITAL,101,13707.78218,6464.287129
313,313 - CHEST PAIN,140103,ST BERNARD HOSPITAL,104,12621.34615,4945.538462
378,378 - G.I. HEMORRHAGE W CC,140103,ST BERNARD HOSPITAL,11,23977.72727,9225.181818
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140103,ST BERNARD HOSPITAL,11,16233,6414.818182
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140103,ST BERNARD HOSPITAL,15,15885.2,10364.26667
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140103,ST BERNARD HOSPITAL,38,14530.18421,6441.078947
603,603 - CELLULITIS W/O MCC,140103,ST BERNARD HOSPITAL,24,11258.875,7522.291667
638,638 - DIABETES W CC,140103,ST BERNARD HOSPITAL,26,13932.30769,7349.730769
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140103,ST BERNARD HOSPITAL,53,20335.81132,9966.169811
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140103,ST BERNARD HOSPITAL,43,14715.62791,6163.930233
682,682 - RENAL FAILURE W MCC,140103,ST BERNARD HOSPITAL,21,21426.2381,14396.42857
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140103,ST BERNARD HOSPITAL,24,12517.66667,6905.125
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140103,ST BERNARD HOSPITAL,29,13866.58621,7075
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140103,ST BERNARD HOSPITAL,40,42777.825,16802.325
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140103,ST BERNARD HOSPITAL,228,4314.118421,5848
948,948 - SIGNS & SYMPTOMS W/O MCC,140103,ST BERNARD HOSPITAL,19,13763.31579,6163.210526
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,13,16732.38462,7250.461538
69,069 - TRANSIENT ISCHEMIA,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,16,12559.3125,4894.375
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,11,30104.36364,8685.272727
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,52,19379.01923,7761.211538
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,23,16948.34783,6177.391304
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,37,14712.72973,4861.594595
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,23,32891.65217,10040.73913
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,73,16609.9726,6381.657534
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,61,11921.27869,4844.459016
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,11,21220.09091,9077.181818
291,291 - HEART FAILURE & SHOCK W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,30,23269.56667,9011.4
292,292 - HEART FAILURE & SHOCK W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,22,16337.54545,6325.772727
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,31,10875.51613,4400.741935
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,13,18486.46154,8323.846154
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,20,13800.45,4941.1
312,312 - SYNCOPE & COLLAPSE,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,14,14318.35714,4789.714286
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,13,76180,30691.61538
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,19,55230.21053,15547.36842
378,378 - G.I. HEMORRHAGE W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,22,21577.72727,6791.818182
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,49,15044.71429,4798.061224
439,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,12,20204.75,7009.666667
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,38,49400.23684,15014.07895
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,12,38229.08333,12459.41667
603,603 - CELLULITIS W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,28,11469.67857,5616.75
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,31,9513,4592.645161
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,29,12593.24138,5360.827586
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,23,15434.3913,5370.478261
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,29,28212.34483,12514.06897
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,27,16908.18519,7473.037037
948,948 - SIGNS & SYMPTOMS W/O MCC,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,11,13943.54545,4536.090909
39,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,30,36609.46667,6398.533333
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,18,41153.66667,5791.222222
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,37,31425.83784,7044.216216
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,17,28925,5106.411765
69,069 - TRANSIENT ISCHEMIA,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,26,25171.61538,4628.423077
101,101 - SEIZURES W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,16,24545.125,4823.875
149,149 - DYSEQUILIBRIUM,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,23812.75,4073.916667
176,176 - PULMONARY EMBOLISM W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,21,25364.90476,6653.666667
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,28,47614.57143,12338.67857
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,23,38902.26087,8887.521739
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,35,41434.8,8066.428571
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,68,32960.47059,7864.882353
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,89,30716.13483,6318.741573
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,26,19760.92308,5719.576923
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,29,39949.86207,9215.068966
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,33,31953.39394,6465.242424
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,16,23881.25,4509.4375
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,18,20394,5329.388889
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,24,85199.54167,17043.08333
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,14,106556.3571,21513.57143
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,14,57371.85714,16688.64286
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,11,59389.27273,12777.45455
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,21,64310.38095,15303.28571
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,22,57018.09091,11131.22727
252,252 - OTHER VASCULAR PROCEDURES W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,72702.75,18992
253,253 - OTHER VASCULAR PROCEDURES W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,23,77640.04348,16247.78261
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,34,37107.97059,11007.20588
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,24,22019.33333,7129.541667
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,32,31005.28125,6897.625
291,291 - HEART FAILURE & SHOCK W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,83,34426.78313,8810.13253
292,292 - HEART FAILURE & SHOCK W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,92,20677.32609,6204.869565
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,22,18654.31818,4235.318182
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,18,22625.72222,6030.611111
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,33,32166.42424,7805.939394
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,44,16032.68182,5296.227273
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,45,13503.46667,3616.533333
312,312 - SYNCOPE & COLLAPSE,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,26,19141.65385,4830.5
313,313 - CHEST PAIN,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,11,13808,3476.545455
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,56359.58333,32974.16667
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,14,201750.2857,41931.07143
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,11,85459.72727,16291.36364
377,377 - G.I. HEMORRHAGE W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,51822.16667,10570
378,378 - G.I. HEMORRHAGE W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,32,27073.8125,6423.4375
389,389 - G.I. OBSTRUCTION W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,21,19380.42857,5737.095238
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,23756.83333,6548
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,62,24444.83871,4741.032258
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,20,23598.6,6350.15
418,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,62344.83333,10721.08333
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,97,65635.3299,14458.08247
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,25,60724,11321.4
491,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,17,31193.23529,6234.294118
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,14,21841.78571,5170.428571
602,602 - CELLULITIS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,11,50625.18182,10289.27273
603,603 - CELLULITIS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,39,22729.51282,5330.461538
638,638 - DIABETES W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,15,28651,5290.133333
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,17,25856.82353,6982.529412
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140113,PROVENA COVENANT MEDICAL CENTER- URBANA,54,23027.75926,4341.092593
682,682 - RENAL FAILURE W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,40,46950.55,10389.8
683,683 - RENAL FAILURE W CC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,68,26326.26471,6482.808824
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,15,28857.53333,7434.266667
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,48,21749.625,5123.583333
698,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,13,40607.38462,9753.076923
811,811 - RED BLOOD CELL DISORDERS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,17,25699.29412,7907.705882
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,36,16109.63889,5023.75
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,108890.25,30538.16667
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,108,52288.37037,12055.5
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,31,36885.22581,7166.225806
885,885 - PSYCHOSES,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,168,14250.80357,5754.446429
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,12,21225.75,3999.25
948,948 - SIGNS & SYMPTOMS W/O MCC,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,18,26481.94444,4312.333333
39,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,19,48936.26316,9793.315789
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140114,SWEDISH COVENANT HOSPITAL,22,26697.13636,7782.227273
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140114,SWEDISH COVENANT HOSPITAL,30,58973.56667,14271.2
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140114,SWEDISH COVENANT HOSPITAL,53,43568.26415,8995.849057
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,26,30127.46154,6273.692308
69,069 - TRANSIENT ISCHEMIA,140114,SWEDISH COVENANT HOSPITAL,39,28694.79487,5622.589744
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140114,SWEDISH COVENANT HOSPITAL,14,39990,15759.14286
101,101 - SEIZURES W/O MCC,140114,SWEDISH COVENANT HOSPITAL,23,26036,5882.782609
149,149 - DYSEQUILIBRIUM,140114,SWEDISH COVENANT HOSPITAL,14,26564.28571,4917.142857
176,176 - PULMONARY EMBOLISM W/O MCC,140114,SWEDISH COVENANT HOSPITAL,15,41960.73333,8399.866667
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140114,SWEDISH COVENANT HOSPITAL,34,82910.41176,15598.58824
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140114,SWEDISH COVENANT HOSPITAL,51,49719.70588,12487.31373
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140114,SWEDISH COVENANT HOSPITAL,21,60840.7619,9657.190476
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140114,SWEDISH COVENANT HOSPITAL,68,54878.19118,9641.014706
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140114,SWEDISH COVENANT HOSPITAL,91,36038.28571,7525.362637
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,54,28332.62963,5953.203704
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140114,SWEDISH COVENANT HOSPITAL,67,56315.55224,11619.29851
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140114,SWEDISH COVENANT HOSPITAL,130,36833.43077,7845.269231
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,46,25115.47826,5435
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140114,SWEDISH COVENANT HOSPITAL,14,28923.14286,7253.285714
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,13,18707.46154,4663.230769
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140114,SWEDISH COVENANT HOSPITAL,20,198345.75,37539.35
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140114,SWEDISH COVENANT HOSPITAL,20,104418.3,17428.2
238,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,140114,SWEDISH COVENANT HOSPITAL,27,100479.2963,23371.77778
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140114,SWEDISH COVENANT HOSPITAL,15,77888.33333,32800.86667
246,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,140114,SWEDISH COVENANT HOSPITAL,27,175816.3704,29758.33333
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140114,SWEDISH COVENANT HOSPITAL,48,128125.4792,25613.875
252,252 - OTHER VASCULAR PROCEDURES W MCC,140114,SWEDISH COVENANT HOSPITAL,19,136035.2105,24328
253,253 - OTHER VASCULAR PROCEDURES W CC,140114,SWEDISH COVENANT HOSPITAL,17,91419.23529,29379.11765
254,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,17,65103.47059,12307.76471
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140114,SWEDISH COVENANT HOSPITAL,34,72273.41176,14294.5
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140114,SWEDISH COVENANT HOSPITAL,16,43596.75,9179.3125
282,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",140114,SWEDISH COVENANT HOSPITAL,13,41256,13335.30769
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140114,SWEDISH COVENANT HOSPITAL,11,72985.45455,14992.72727
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140114,SWEDISH COVENANT HOSPITAL,38,55919.86842,8280.052632
291,291 - HEART FAILURE & SHOCK W MCC,140114,SWEDISH COVENANT HOSPITAL,94,53013.2234,11664.21277
292,292 - HEART FAILURE & SHOCK W CC,140114,SWEDISH COVENANT HOSPITAL,101,34054.33663,7960.623762
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,50,25154.92,5327.06
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140114,SWEDISH COVENANT HOSPITAL,31,33160.29032,7305.806452
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,14,22324.5,5172.571429
305,305 - HYPERTENSION W/O MCC,140114,SWEDISH COVENANT HOSPITAL,20,32491.7,6225.6
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140114,SWEDISH COVENANT HOSPITAL,18,50195.94444,10007.77778
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140114,SWEDISH COVENANT HOSPITAL,54,29331.09259,6484.092593
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,49,27278.73469,5639.204082
312,312 - SYNCOPE & COLLAPSE,140114,SWEDISH COVENANT HOSPITAL,65,26704.47692,6356.815385
313,313 - CHEST PAIN,140114,SWEDISH COVENANT HOSPITAL,44,23158.68182,4228.772727
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140114,SWEDISH COVENANT HOSPITAL,26,71286.73077,14757
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140114,SWEDISH COVENANT HOSPITAL,16,238801,67955.8125
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140114,SWEDISH COVENANT HOSPITAL,21,104384.9048,19387.09524
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140114,SWEDISH COVENANT HOSPITAL,12,41984.25,9870.333333
377,377 - G.I. HEMORRHAGE W MCC,140114,SWEDISH COVENANT HOSPITAL,19,81433.10526,17952.89474
378,378 - G.I. HEMORRHAGE W CC,140114,SWEDISH COVENANT HOSPITAL,58,37442.51724,7982.034483
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140114,SWEDISH COVENANT HOSPITAL,17,21592.29412,6706.352941
389,389 - G.I. OBSTRUCTION W CC,140114,SWEDISH COVENANT HOSPITAL,23,39221.86957,7055.26087
