provider_id,doc_comm_bad,doc_com_ok,doc_com_good,help_timingbad,help_timing_ok,help_timing_good,pain_ctrl_bad,pain_ctrl_ok,pain_ctrl_good,quiet_no,quiet_usu,quiet_always,recovery_info_yes,recovery_info_no,rating_low,rating_mid,rating_high,recommend_no,recommend_ok,recommend_y,num_surveys,survey_response_rate
180020,0.03,0.09,0.88,0.11,0.19,0.70,0.10,0.23,0.67,0.08,0.25,0.67,0.84,0.16,0.09,0.20,0.71,0.05,0.27,0.68,300 or more,0.29
180021,0.02,0.10,0.88,0.07,0.21,0.72,0.07,0.22,0.71,0.08,0.27,0.65,0.83,0.17,0.04,0.20,0.76,0.04,0.21,0.75,300 or more,0.32
180024,0.02,0.13,0.85,0.07,0.23,0.70,0.05,0.23,0.72,0.09,0.29,0.62,0.87,0.13,0.05,0.26,0.69,0.03,0.30,0.67,300 or more,0.32
180025,0.05,0.17,0.78,0.05,0.30,0.65,0.07,0.19,0.74,0.06,0.34,0.60,0.89,0.11,0.06,0.18,0.76,0.02,0.27,0.71,300 or more,0.38
180027,0.03,0.11,0.86,0.10,0.22,0.68,0.07,0.21,0.72,0.08,0.28,0.64,0.84,0.16,0.09,0.23,0.68,0.05,0.27,0.68,300 or more,0.33
180029,0.03,0.12,0.85,0.14,0.24,0.62,0.08,0.22,0.70,0.13,0.28,0.59,0.83,0.17,0.10,0.27,0.63,0.05,0.35,0.60,300 or more,0.29
180035,0.04,0.17,0.79,0.09,0.26,0.65,0.06,0.23,0.71,0.09,0.32,0.59,0.87,0.13,0.06,0.21,0.73,0.03,0.20,0.77,300 or more,0.29
180036,0.02,0.12,0.86,0.09,0.22,0.69,0.07,0.17,0.76,0.06,0.24,0.70,0.86,0.14,0.06,0.17,0.77,0.03,0.18,0.79,300 or more,0.37
180038,0.04,0.14,0.82,0.09,0.28,0.63,0.05,0.24,0.71,0.09,0.31,0.60,0.86,0.14,0.05,0.25,0.70,0.04,0.28,0.68,300 or more,0.38
180040,0.08,0.17,0.75,0.16,0.32,0.52,0.13,0.26,0.61,0.14,0.29,0.57,0.79,0.21,0.15,0.25,0.60,0.10,0.29,0.61,300 or more,0.30
180043,0.08,0.11,0.81,0.12,0.20,0.68,0.14,0.16,0.70,0.15,0.25,0.60,0.85,0.15,0.13,0.27,0.60,0.10,0.32,0.58,Between 100 and 299,0.14
180044,0.02,0.09,0.89,0.08,0.18,0.74,0.07,0.18,0.75,0.08,0.27,0.65,0.88,0.12,0.06,0.16,0.78,0.03,0.19,0.78,300 or more,0.32
180045,0.06,0.17,0.77,0.10,0.25,0.65,0.09,0.24,0.67,0.12,0.32,0.56,0.84,0.16,0.08,0.24,0.68,0.07,0.25,0.68,300 or more,0.25
180046,0.07,0.13,0.80,0.07,0.18,0.75,0.09,0.23,0.68,0.09,0.32,0.59,0.79,0.21,0.12,0.18,0.70,0.08,0.32,0.60,Between 100 and 299,0.32
180048,0.03,0.15,0.82,0.10,0.29,0.61,0.06,0.26,0.68,0.08,0.34,0.58,0.83,0.17,0.08,0.25,0.67,0.04,0.27,0.69,300 or more,0.32
180049,0.04,0.19,0.77,0.10,0.23,0.67,0.06,0.22,0.72,0.06,0.32,0.62,0.82,0.18,0.08,0.29,0.63,0.04,0.36,0.60,300 or more,0.27
180050,0.08,0.13,0.79,0.09,0.21,0.70,0.15,0.18,0.67,0.15,0.27,0.58,0.82,0.18,0.10,0.24,0.66,0.09,0.31,0.60,300 or more,0.27
180051,0.06,0.17,0.77,0.12,0.23,0.65,0.09,0.23,0.68,0.11,0.30,0.59,0.81,0.19,0.13,0.29,0.58,0.09,0.36,0.55,300 or more,0.22
180053,0.03,0.13,0.84,0.09,0.19,0.72,0.08,0.19,0.73,0.05,0.26,0.69,0.88,0.12,0.06,0.21,0.73,0.03,0.24,0.73,Between 100 and 299,0.28
180056,0.03,0.11,0.86,0.08,0.26,0.66,0.08,0.20,0.72,0.06,0.31,0.63,0.79,0.21,0.10,0.24,0.66,0.07,0.30,0.63,300 or more,0.27
180064,0.03,0.14,0.83,0.05,0.22,0.73,0.05,0.20,0.75,0.07,0.30,0.63,0.87,0.13,0.06,0.19,0.75,0.04,0.24,0.72,Between 100 and 299,0.34
180066,0.01,0.10,0.89,0.08,0.25,0.67,0.05,0.21,0.74,0.07,0.29,0.64,0.85,0.15,0.07,0.23,0.70,0.03,0.31,0.66,300 or more,0.37
180067,0.05,0.16,0.79,0.08,0.25,0.67,0.06,0.25,0.69,0.10,0.29,0.61,0.84,0.16,0.08,0.23,0.69,0.05,0.23,0.72,300 or more,0.28
180069,0.04,0.10,0.86,0.11,0.19,0.70,0.08,0.19,0.73,0.07,0.27,0.66,0.84,0.16,0.04,0.22,0.74,0.05,0.21,0.74,300 or more,0.29
180070,0.04,0.15,0.81,0.10,0.30,0.60,0.06,0.23,0.71,0.11,0.31,0.58,0.78,0.22,0.11,0.24,0.65,0.05,0.29,0.66,300 or more,0.28
180078,0.04,0.12,0.84,0.19,0.22,0.59,0.13,0.22,0.65,0.14,0.27,0.59,0.82,0.18,0.14,0.23,0.63,0.09,0.29,0.62,300 or more,0.15
180079,0.02,0.11,0.87,0.05,0.23,0.72,0.03,0.19,0.78,0.09,0.28,0.63,0.82,0.18,0.02,0.23,0.75,0.02,0.27,0.71,300 or more,0.35
180080,0.02,0.13,0.85,0.09,0.24,0.67,0.06,0.22,0.72,0.11,0.33,0.56,0.85,0.15,0.07,0.26,0.67,0.04,0.28,0.68,300 or more,0.29
180087,0.02,0.11,0.87,0.09,0.22,0.69,0.06,0.22,0.72,0.09,0.29,0.62,0.85,0.15,0.06,0.22,0.72,0.04,0.22,0.74,300 or more,0.31
180088,0.05,0.16,0.79,0.11,0.27,0.62,0.07,0.23,0.70,0.15,0.31,0.54,0.83,0.17,0.09,0.23,0.68,0.06,0.22,0.72,300 or more,0.32
180092,0.03,0.10,0.87,0.11,0.25,0.64,0.09,0.22,0.69,0.12,0.28,0.60,0.85,0.15,0.09,0.22,0.69,0.06,0.27,0.67,300 or more,0.28
180093,0.05,0.16,0.79,0.08,0.25,0.67,0.06,0.22,0.72,0.11,0.28,0.61,0.81,0.19,0.09,0.30,0.61,0.05,0.32,0.63,300 or more,0.35
180095,0.01,0.07,0.92,0.16,0.20,0.64,0.06,0.22,0.72,0.10,0.30,0.60,0.80,0.20,0.12,0.23,0.65,0.05,0.31,0.64,Between 100 and 299,0.27
180101,0.03,0.12,0.85,0.09,0.22,0.69,0.07,0.20,0.73,0.08,0.28,0.64,0.84,0.16,0.08,0.19,0.73,0.06,0.24,0.70,300 or more,0.30
180102,0.05,0.15,0.80,0.13,0.23,0.64,0.07,0.21,0.72,0.12,0.29,0.59,0.83,0.17,0.09,0.19,0.72,0.04,0.21,0.75,300 or more,0.36
180103,0.04,0.14,0.82,0.09,0.26,0.65,0.05,0.23,0.72,0.12,0.35,0.53,0.85,0.15,0.05,0.19,0.76,0.02,0.17,0.81,300 or more,0.36
180104,0.05,0.12,0.83,0.08,0.28,0.64,0.04,0.21,0.75,0.07,0.30,0.63,0.85,0.15,0.05,0.22,0.73,0.03,0.18,0.79,300 or more,0.34
180105,0.01,0.11,0.88,0.11,0.22,0.67,0.07,0.24,0.69,0.04,0.27,0.69,0.77,0.23,0.10,0.23,0.67,0.05,0.33,0.62,300 or more,0.21
180106,0.00,0.06,0.94,0.07,0.18,0.75,0.06,0.15,0.79,0.02,0.17,0.81,0.81,0.19,0.04,0.19,0.77,0.02,0.16,0.82,300 or more,0.47
180115,0.03,0.09,0.88,0.04,0.18,0.78,0.07,0.21,0.72,0.07,0.28,0.65,0.86,0.14,0.05,0.13,0.82,0.05,0.19,0.76,Between 100 and 299,0.27
180116,0.02,0.14,0.84,0.08,0.31,0.61,0.07,0.26,0.67,0.07,0.27,0.66,0.86,0.14,0.05,0.20,0.75,0.04,0.22,0.74,300 or more,0.31
180117,0.03,0.13,0.84,0.05,0.19,0.76,0.05,0.27,0.68,0.05,0.23,0.72,0.82,0.18,0.04,0.25,0.71,0.05,0.31,0.64,Between 100 and 299,0.29
180124,0.02,0.14,0.84,0.11,0.28,0.61,0.06,0.22,0.72,0.06,0.29,0.65,0.87,0.13,0.07,0.21,0.72,0.04,0.21,0.75,300 or more,0.39
180127,0.04,0.14,0.82,0.10,0.28,0.62,0.08,0.23,0.69,0.05,0.29,0.66,0.84,0.16,0.10,0.24,0.66,0.07,0.31,0.62,300 or more,0.31
180128,0.01,0.10,0.89,0.09,0.24,0.67,0.08,0.19,0.73,0.11,0.29,0.60,0.87,0.13,0.07,0.21,0.72,0.04,0.25,0.71,300 or more,0.25
180130,0.04,0.17,0.79,0.08,0.28,0.64,0.05,0.24,0.71,0.10,0.33,0.57,0.88,0.12,0.06,0.17,0.77,0.03,0.14,0.83,300 or more,0.41
180132,0.04,0.14,0.82,0.15,0.24,0.61,0.09,0.23,0.68,0.12,0.30,0.58,0.81,0.19,0.12,0.27,0.61,0.09,0.30,0.61,300 or more,0.33
180138,0.05,0.19,0.76,0.08,0.24,0.68,0.06,0.20,0.74,0.11,0.33,0.56,0.87,0.13,0.08,0.22,0.70,0.05,0.25,0.70,300 or more,0.28
180139,0.06,0.13,0.81,0.12,0.19,0.69,0.09,0.20,0.71,0.09,0.27,0.64,0.82,0.18,0.08,0.23,0.69,0.07,0.28,0.65,300 or more,0.27
180141,0.06,0.19,0.75,0.12,0.26,0.62,0.09,0.23,0.68,0.16,0.31,0.53,0.84,0.16,0.10,0.21,0.69,0.07,0.22,0.71,300 or more,0.22
180143,0.03,0.14,0.83,0.10,0.27,0.63,0.06,0.26,0.68,0.07,0.30,0.63,0.87,0.13,0.07,0.15,0.78,0.04,0.15,0.81,300 or more,0.32
180149,0.00,0.00,1.00,0.00,0.04,0.96,0.00,0.01,0.99,0.00,0.10,0.90,0.99,0.01,0.01,0.15,0.84,0.01,0.01,0.98,300 or more,0.87
181301,0.01,0.10,0.89,0.04,0.18,0.78,0.05,0.18,0.77,0.07,0.26,0.67,0.84,0.16,0.06,0.16,0.78,0.03,0.18,0.79,Between 100 and 299,0.26
181302,,,,,,,,,,,,,,,,,,,,,Not Available,
181303,,,,,,,,,,,,,,,,,,,,,Not Available,
181304,0.11,0.14,0.75,0.13,0.18,0.69,0.03,0.31,0.66,0.09,0.30,0.61,0.70,0.30,0.17,0.23,0.60,0.09,0.32,0.59,Fewer than 100,0.22
181305,0.02,0.10,0.88,0.05,0.16,0.79,0.04,0.17,0.79,0.06,0.30,0.64,0.85,0.15,0.03,0.17,0.80,0.02,0.15,0.83,Between 100 and 299,0.33
181306,0.02,0.08,0.90,0.05,0.19,0.76,0.05,0.22,0.73,0.04,0.28,0.68,0.83,0.17,0.07,0.19,0.74,0.06,0.23,0.71,Between 100 and 299,0.28
181307,0.03,0.06,0.91,0.02,0.18,0.80,0.09,0.18,0.73,0.05,0.21,0.74,0.92,0.08,0.04,0.21,0.75,0.02,0.15,0.83,Between 100 and 299,0.37
181308,0.03,0.12,0.85,0.08,0.17,0.75,0.12,0.18,0.70,0.09,0.19,0.72,0.87,0.13,0.09,0.24,0.67,0.05,0.27,0.68,Fewer than 100,0.28
181309,,,,,,,,,,,,,,,,,,,,,Not Available,
181310,,,,,,,,,,,,,,,,,,,,,Not Available,
181311,0.01,0.11,0.88,0.03,0.06,0.91,0.05,0.07,0.88,0.05,0.12,0.83,0.89,0.11,0.04,0.13,0.83,0.01,0.16,0.83,Fewer than 100,0.27
181312,,,,,,,,,,,,,,,,,,,,,Not Available,
181314,,,,,,,,,,,,,,,,,,,,,Not Available,
181315,0.05,0.11,0.84,0.09,0.20,0.71,0.12,0.26,0.62,0.09,0.33,0.58,0.82,0.18,0.08,0.22,0.70,0.06,0.21,0.73,Between 100 and 299,0.25
181316,,,,,,,,,,,,,,,,,,,,,Not Available,
181317,,,,,,,,,,,,,,,,,,,,,Not Available,
181318,,,,,,,,,,,,,,,,,,,,,Not Available,
181319,,,,,,,,,,,,,,,,,,,,,Not Available,
181320,,,,,,,,,,,,,,,,,,,,,Not Available,
181321,,,,,,,,,,,,,,,,,,,,,Not Available,
181322,,,,,,,,,,,,,,,,,,,,,Not Available,
181323,0.05,0.12,0.83,0.12,0.21,0.67,0.08,0.20,0.72,0.09,0.23,0.68,0.81,0.19,0.12,0.20,0.68,0.05,0.27,0.68,Between 100 and 299,0.17
181324,,,,,,,,,,,,,,,,,,,,,Not Available,
181325,,,,,,,,,,,,,,,,,,,,,Not Available,
181327,,,,,,,,,,,,,,,,,,,,,Not Available,
181328,,,,,,,,,,,,,,,,,,,,,Not Available,
181329,0.02,0.12,0.86,0.08,0.26,0.66,0.06,0.19,0.75,0.06,0.30,0.64,0.85,0.15,0.05,0.15,0.80,0.03,0.16,0.81,300 or more,0.37
181330,0.04,0.11,0.85,0.08,0.20,0.72,0.07,0.17,0.76,0.11,0.36,0.53,0.73,0.27,0.08,0.21,0.71,0.04,0.32,0.64,Between 100 and 299,0.33
181331,0.02,0.04,0.94,0.09,0.12,0.79,0.10,0.13,0.77,0.04,0.18,0.78,0.92,0.08,0.05,0.14,0.81,0.03,0.20,0.77,Between 100 and 299,0.26
190001,0.06,0.14,0.80,0.13,0.20,0.67,0.09,0.27,0.64,0.11,0.23,0.66,0.80,0.20,0.14,0.21,0.65,0.09,0.34,0.57,Between 100 and 299,0.15
190002,0.04,0.10,0.86,0.07,0.20,0.73,0.04,0.15,0.81,0.05,0.21,0.74,0.84,0.16,0.04,0.14,0.82,0.02,0.16,0.82,300 or more,0.32
190003,0.04,0.13,0.83,0.15,0.20,0.65,0.11,0.18,0.71,0.09,0.20,0.71,0.83,0.17,0.09,0.23,0.68,0.08,0.26,0.66,300 or more,0.27
190004,0.02,0.09,0.89,0.10,0.19,0.71,0.05,0.21,0.74,0.06,0.20,0.74,0.86,0.14,0.05,0.13,0.82,0.02,0.13,0.85,300 or more,0.30
190005,0.04,0.15,0.81,0.23,0.27,0.50,0.07,0.25,0.68,0.13,0.25,0.62,0.81,0.19,0.11,0.27,0.62,0.06,0.29,0.65,300 or more,0.16
190006,0.04,0.12,0.84,0.11,0.21,0.68,0.07,0.24,0.69,0.06,0.20,0.74,0.82,0.18,0.06,0.20,0.74,0.01,0.22,0.77,300 or more,0.20
190007,0.04,0.11,0.85,0.11,0.23,0.66,0.07,0.19,0.74,0.07,0.28,0.65,0.79,0.21,0.10,0.25,0.65,0.06,0.32,0.62,300 or more,0.15
190008,0.04,0.11,0.85,0.15,0.22,0.63,0.07,0.21,0.72,0.11,0.25,0.64,0.85,0.15,0.10,0.23,0.67,0.06,0.28,0.66,300 or more,0.25
190009,0.08,0.13,0.79,0.11,0.24,0.65,0.08,0.15,0.77,0.10,0.21,0.69,0.76,0.24,0.09,0.22,0.69,0.04,0.25,0.71,Between 100 and 299,0.21
190011,0.06,0.11,0.83,0.22,0.22,0.56,0.14,0.18,0.68,0.08,0.20,0.72,0.69,0.31,0.14,0.21,0.65,0.09,0.27,0.64,300 or more,0.14
190013,0.03,0.12,0.85,0.08,0.18,0.74,0.06,0.18,0.76,0.07,0.24,0.69,0.84,0.16,0.06,0.18,0.76,0.04,0.22,0.74,300 or more,0.29
190014,0.03,0.10,0.87,0.13,0.22,0.65,0.08,0.17,0.75,0.09,0.23,0.68,0.83,0.17,0.07,0.25,0.68,0.06,0.32,0.62,300 or more,0.26
190015,0.04,0.14,0.82,0.13,0.24,0.63,0.08,0.19,0.73,0.12,0.28,0.60,0.82,0.18,0.11,0.26,0.63,0.07,0.33,0.60,300 or more,0.20
190017,0.04,0.12,0.84,0.16,0.19,0.65,0.07,0.21,0.72,0.08,0.26,0.66,0.86,0.14,0.07,0.22,0.71,0.04,0.31,0.65,Between 100 and 299,0.21
190019,0.04,0.14,0.82,0.14,0.27,0.59,0.07,0.22,0.71,0.10,0.27,0.63,0.79,0.21,0.10,0.21,0.69,0.05,0.19,0.76,300 or more,0.29
190020,0.02,0.09,0.89,0.09,0.22,0.69,0.06,0.18,0.76,0.08,0.24,0.68,0.84,0.16,0.08,0.18,0.74,0.04,0.23,0.73,300 or more,0.24
190025,0.03,0.12,0.85,0.09,0.22,0.69,0.06,0.23,0.71,0.05,0.24,0.71,0.84,0.16,0.07,0.23,0.70,0.06,0.24,0.70,Between 100 and 299,0.23
190026,0.05,0.13,0.82,0.15,0.25,0.60,0.10,0.22,0.68,0.07,0.25,0.68,0.82,0.18,0.10,0.21,0.69,0.06,0.21,0.73,300 or more,0.29
190027,0.05,0.13,0.82,0.15,0.21,0.64,0.10,0.20,0.70,0.10,0.27,0.63,0.82,0.18,0.12,0.23,0.65,0.07,0.23,0.70,300 or more,0.28
190034,0.02,0.10,0.88,0.10,0.20,0.70,0.05,0.17,0.78,0.07,0.17,0.76,0.83,0.17,0.08,0.29,0.63,0.05,0.36,0.59,Between 100 and 299,0.24
190036,0.04,0.14,0.82,0.16,0.29,0.55,0.07,0.24,0.69,0.12,0.26,0.62,0.83,0.17,0.10,0.20,0.70,0.05,0.21,0.74,300 or more,0.22
190039,0.06,0.13,0.81,0.10,0.22,0.68,0.09,0.20,0.71,0.07,0.25,0.68,0.84,0.16,0.07,0.19,0.74,0.03,0.22,0.75,300 or more,0.28
190040,0.04,0.13,0.83,0.09,0.25,0.66,0.06,0.21,0.73,0.09,0.31,0.60,0.84,0.16,0.09,0.23,0.68,0.06,0.18,0.76,300 or more,0.31
190041,0.04,0.10,0.86,0.12,0.25,0.63,0.07,0.22,0.71,0.12,0.24,0.64,0.82,0.18,0.10,0.20,0.70,0.06,0.18,0.76,300 or more,0.29
190044,0.03,0.09,0.88,0.19,0.25,0.56,0.11,0.23,0.66,0.14,0.24,0.62,0.78,0.22,0.17,0.30,0.53,0.10,0.41,0.49,300 or more,0.22
190045,0.03,0.12,0.85,0.09,0.21,0.70,0.04,0.23,0.73,0.07,0.25,0.68,0.87,0.13,0.05,0.16,0.79,0.02,0.14,0.84,300 or more,0.28
190046,0.04,0.14,0.82,0.17,0.26,0.57,0.08,0.20,0.72,0.09,0.21,0.70,0.85,0.15,0.10,0.21,0.69,0.04,0.23,0.73,300 or more,0.21
190050,0.01,0.12,0.87,0.06,0.26,0.68,0.04,0.22,0.74,0.06,0.26,0.68,0.87,0.13,0.06,0.27,0.67,0.04,0.29,0.67,300 or more,0.26
190053,0.03,0.09,0.88,0.07,0.18,0.75,0.05,0.17,0.78,0.03,0.19,0.78,0.81,0.19,0.08,0.21,0.71,0.04,0.27,0.69,300 or more,0.29
190054,0.02,0.12,0.86,0.05,0.21,0.74,0.05,0.17,0.78,0.05,0.25,0.70,0.84,0.16,0.05,0.19,0.76,0.05,0.15,0.80,300 or more,0.25
190060,0.03,0.12,0.85,0.13,0.26,0.61,0.06,0.22,0.72,0.06,0.25,0.69,0.79,0.21,0.09,0.25,0.66,0.04,0.25,0.71,300 or more,0.26
190064,0.03,0.13,0.84,0.13,0.23,0.64,0.05,0.20,0.75,0.05,0.23,0.72,0.86,0.14,0.06,0.17,0.77,0.04,0.16,0.80,300 or more,0.30
190065,0.05,0.10,0.85,0.13,0.23,0.64,0.08,0.20,0.72,0.06,0.20,0.74,0.82,0.18,0.09,0.17,0.74,0.05,0.20,0.75,300 or more,0.21
190079,0.03,0.12,0.85,0.08,0.22,0.70,0.05,0.13,0.82,0.06,0.21,0.73,0.79,0.21,0.06,0.28,0.66,0.07,0.27,0.66,Between 100 and 299,0.28
190081,0.00,0.09,0.91,0.05,0.21,0.74,0.05,0.20,0.75,0.03,0.22,0.75,0.77,0.23,0.05,0.28,0.67,0.03,0.31,0.66,300 or more,0.30
190086,0.03,0.13,0.84,0.13,0.26,0.61,0.09,0.22,0.69,0.14,0.27,0.59,0.80,0.20,0.10,0.27,0.63,0.07,0.31,0.62,300 or more,0.27
190088,0.02,0.07,0.91,0.06,0.16,0.78,0.11,0.17,0.72,0.06,0.23,0.71,0.80,0.20,0.07,0.18,0.75,0.03,0.27,0.70,Between 100 and 299,0.19
190090,0.10,0.17,0.73,0.19,0.25,0.56,0.16,0.21,0.63,0.08,0.32,0.60,0.73,0.27,0.18,0.27,0.55,0.12,0.38,0.50,Between 100 and 299,0.17
190098,0.06,0.14,0.80,0.12,0.22,0.66,0.10,0.20,0.70,0.13,0.24,0.63,0.81,0.19,0.10,0.26,0.64,0.06,0.24,0.70,300 or more,0.19
190099,0.03,0.13,0.84,0.16,0.23,0.61,0.10,0.17,0.73,0.03,0.16,0.81,0.78,0.22,0.16,0.26,0.58,0.09,0.39,0.52,Between 100 and 299,0.19
190102,0.03,0.11,0.86,0.12,0.25,0.63,0.08,0.18,0.74,0.04,0.16,0.80,0.81,0.19,0.06,0.17,0.77,0.04,0.14,0.82,300 or more,0.34
190106,0.04,0.11,0.85,0.11,0.31,0.58,0.11,0.30,0.59,0.09,0.27,0.64,0.78,0.22,0.11,0.27,0.62,0.06,0.39,0.55,Between 100 and 299,0.19
190111,0.03,0.11,0.86,0.10,0.21,0.69,0.06,0.19,0.75,0.05,0.21,0.74,0.88,0.12,0.06,0.21,0.73,0.04,0.10,0.86,300 or more,0.31
190114,0.02,0.07,0.91,0.12,0.22,0.66,0.08,0.25,0.67,0.11,0.31,0.58,0.87,0.13,0.05,0.37,0.58,0.04,0.35,0.61,Between 100 and 299,0.17
190116,0.02,0.11,0.87,0.17,0.15,0.68,0.13,0.20,0.67,0.09,0.21,0.70,0.70,0.30,0.12,0.23,0.65,0.09,0.34,0.57,300 or more,0.31
190118,0.00,0.07,0.93,0.07,0.16,0.77,0.04,0.20,0.76,0.07,0.21,0.72,0.87,0.13,0.02,0.18,0.80,0.00,0.28,0.72,Between 100 and 299,0.34
190122,0.03,0.11,0.86,0.18,0.26,0.56,0.14,0.21,0.65,0.21,0.30,0.49,0.81,0.19,0.14,0.28,0.58,0.08,0.26,0.66,300 or more,0.13
190125,0.04,0.10,0.86,0.13,0.24,0.63,0.06,0.20,0.74,0.08,0.23,0.69,0.76,0.24,0.07,0.18,0.75,0.03,0.18,0.79,300 or more,0.30
190128,0.04,0.13,0.83,0.12,0.21,0.67,0.06,0.17,0.77,0.11,0.23,0.66,0.91,0.09,0.06,0.17,0.77,0.02,0.14,0.84,300 or more,0.16
190133,0.01,0.02,0.97,0.00,0.03,0.97,0.02,0.08,0.90,0.11,0.08,0.81,0.86,0.14,0.00,0.15,0.85,0.10,0.08,0.82,Fewer than 100,0.35
190135,0.04,0.13,0.83,0.12,0.26,0.62,0.09,0.24,0.67,0.05,0.20,0.75,0.84,0.16,0.09,0.21,0.70,0.05,0.24,0.71,300 or more,0.24
190140,0.02,0.13,0.85,0.05,0.18,0.77,0.06,0.26,0.68,0.08,0.30,0.62,0.80,0.20,0.07,0.28,0.65,0.06,0.33,0.61,Between 100 and 299,0.32
190144,0.02,0.11,0.87,0.10,0.19,0.71,0.05,0.20,0.75,0.04,0.21,0.75,0.86,0.14,0.05,0.17,0.78,0.03,0.23,0.74,300 or more,0.29
190145,0.01,0.13,0.86,0.03,0.16,0.81,0.05,0.15,0.80,0.04,0.34,0.62,0.87,0.13,0.04,0.21,0.75,0.03,0.25,0.72,Between 100 and 299,0.29
190146,0.03,0.15,0.82,0.15,0.33,0.52,0.07,0.24,0.69,0.09,0.29,0.62,0.83,0.17,0.08,0.31,0.61,0.05,0.23,0.72,300 or more,0.33
190151,0.03,0.07,0.90,0.07,0.16,0.77,0.06,0.20,0.74,0.06,0.26,0.68,0.66,0.34,0.11,0.21,0.68,0.05,0.22,0.73,Between 100 and 299,0.31
190160,0.03,0.13,0.84,0.13,0.22,0.65,0.07,0.21,0.72,0.07,0.27,0.66,0.76,0.24,0.11,0.21,0.68,0.07,0.22,0.71,300 or more,0.33
190161,0.03,0.12,0.85,0.05,0.13,0.82,0.09,0.25,0.66,0.05,0.21,0.74,0.80,0.20,0.05,0.16,0.79,0.04,0.14,0.82,Between 100 and 299,0.20
190164,0.04,0.11,0.85,0.10,0.21,0.69,0.09,0.19,0.72,0.10,0.24,0.66,0.80,0.20,0.11,0.25,0.64,0.07,0.31,0.62,300 or more,0.27
190167,0.01,0.10,0.89,0.09,0.23,0.68,0.06,0.18,0.76,0.08,0.22,0.70,0.86,0.14,0.07,0.17,0.76,0.04,0.21,0.75,300 or more,0.25
190175,0.02,0.11,0.87,0.11,0.22,0.67,0.07,0.17,0.76,0.07,0.23,0.70,0.87,0.13,0.08,0.23,0.69,0.06,0.28,0.66,300 or more,0.21
190176,0.04,0.14,0.82,0.16,0.24,0.60,0.11,0.21,0.68,0.14,0.25,0.61,0.85,0.15,0.09,0.23,0.68,0.07,0.23,0.70,300 or more,0.30
190177,0.05,0.14,0.81,0.14,0.24,0.62,0.10,0.20,0.70,0.09,0.28,0.63,0.86,0.14,0.09,0.23,0.68,0.07,0.24,0.69,300 or more,0.31
190183,0.04,0.11,0.85,0.13,0.19,0.68,0.05,0.20,0.75,0.10,0.25,0.65,0.81,0.19,0.08,0.21,0.71,0.02,0.20,0.78,300 or more,0.19
190184,0.01,0.06,0.93,0.00,0.12,0.88,0.02,0.18,0.80,0.03,0.15,0.82,0.85,0.15,0.04,0.17,0.79,0.01,0.15,0.84,Fewer than 100,0.29
190190,0.00,0.04,0.96,0.10,0.14,0.76,0.08,0.13,0.79,0.07,0.20,0.73,0.77,0.23,0.03,0.12,0.85,0.01,0.14,0.85,Between 100 and 299,0.38
190199,,,,,,,,,,,,,,,,,,,,,Not Available,
190201,0.01,0.13,0.86,0.07,0.22,0.71,0.04,0.19,0.77,0.04,0.23,0.73,0.88,0.12,0.05,0.13,0.82,0.03,0.14,0.83,300 or more,0.26
190202,0.05,0.13,0.82,0.12,0.22,0.66,0.06,0.19,0.75,0.08,0.22,0.70,0.84,0.16,0.08,0.18,0.74,0.06,0.19,0.75,300 or more,0.22
190204,0.05,0.15,0.80,0.11,0.26,0.63,0.09,0.21,0.70,0.09,0.25,0.66,0.81,0.19,0.11,0.24,0.65,0.05,0.28,0.67,300 or more,0.26
190205,0.04,0.13,0.83,0.13,0.25,0.62,0.07,0.21,0.72,0.07,0.24,0.69,0.84,0.16,0.09,0.21,0.70,0.07,0.20,0.73,300 or more,0.29
190208,0.00,0.02,0.98,0.11,0.17,0.72,0.12,0.16,0.72,0.09,0.14,0.77,0.77,0.23,0.05,0.26,0.69,0.03,0.33,0.64,Between 100 and 299,0.30
190218,0.06,0.09,0.85,0.13,0.18,0.69,0.12,0.21,0.67,0.07,0.28,0.65,0.81,0.19,0.13,0.25,0.62,0.09,0.37,0.54,Between 100 and 299,0.25
190236,0.02,0.12,0.86,0.08,0.20,0.72,0.06,0.19,0.75,0.04,0.21,0.75,0.88,0.12,0.06,0.17,0.77,0.04,0.10,0.86,300 or more,0.31
190241,0.03,0.06,0.91,0.02,0.10,0.88,0.05,0.10,0.85,0.02,0.08,0.90,0.90,0.10,0.02,0.13,0.85,0.02,0.10,0.88,Between 100 and 299,0.54
190242,0.02,0.10,0.88,0.09,0.19,0.72,0.04,0.20,0.76,0.03,0.15,0.82,0.85,0.15,0.04,0.13,0.83,0.03,0.15,0.82,300 or more,0.25
190245,0.00,0.07,0.93,0.01,0.06,0.93,0.01,0.16,0.83,0.01,0.10,0.89,0.88,0.12,0.02,0.07,0.91,0.00,0.06,0.94,Between 100 and 299,0.43
190246,0.03,0.07,0.90,0.03,0.12,0.85,0.04,0.14,0.82,0.01,0.11,0.88,0.86,0.14,0.02,0.06,0.92,0.02,0.05,0.93,Between 100 and 299,0.52
190250,0.03,0.11,0.86,0.06,0.17,0.77,0.05,0.18,0.77,0.04,0.23,0.73,0.86,0.14,0.04,0.12,0.84,0.02,0.09,0.89,300 or more,0.35
