provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code,hrr,total_discharges,count_drgs,average_covered_charges,average_total_payments,latitude,longitude
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,46845,IN - Fort Wayne,467,,62988.7193225,13524.3592395,41.1897024,-85.0993969
70010,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,CT - Bridgeport,2920,,44218.5086671605,14401.8933798395,41.1888568,-73.1656022
460004,MCKAY DEE HOSPITAL CENTER,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,2554,,24344.7805920139,9328.1323971528,41.184285,-111.953723
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46805,IN - Fort Wayne,4526,,33457.0034212609,9762.4084376522,41.1841024,-85.0999992
360078,ROBINSON MEMORIAL HOSPITAL,6847 N CHESTNUT,RAVENNA,OH,44266,OH - Akron,2124,,20182.0414145,6429.2482940147,41.1755369,-81.2491475
150150,DUPONT HOSPITAL LLC,2520 E DUPONT RD,FORT WAYNE,IN,46825,IN - Fort Wayne,190,,27693.623347,7039.7548694,41.174876,-85.10943
460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden,571,,27476.4845345185,8050.304601,41.1629657,-111.9704427
150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,46725,IN - Fort Wayne,171,,13757.6353335455,5696.7624134546,41.158229,-85.4648969
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,PA - Pittsburgh,299,,14868.198324579,5947.176642,41.1578377,-80.0886703
530014,CHEYENNE REGIONAL MEDICAL CENTER,214 EAST 23RD STREET,CHEYENNE,WY,82001,CO - Fort Collins,2412,,31418.9411893038,12300.3514236835,41.1403672,-104.816596
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,OH - Cleveland,1621,,23554.6950905192,7634.236563,41.1379442,-81.8379009
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NE - Omaha,655,,24929.0723212903,5769.4319638387,41.1360733,-95.9483594
280105,ALEGENT HEALTH MIDLANDS HOSPITAL,11111 SOUTH 84TH ST,PAPILLION,NE,68046,NE - Omaha,422,,26889.2665404348,5900.9400967826,41.135853,-96.040111
360141,NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,YOUNGSTOWN,OH,44501,OH - Youngstown,1748,,39408.0819247273,9815.5505551091,41.133601,-80.6582191
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,OH - Akron,725,,37602.7691158621,7682.2100017586,41.1329179,-81.5101128
390071,LOCK HAVEN HOSPITAL,24 CREE DRIVE,LOCK HAVEN,PA,17745,PA - Danville,222,,29366.4134608333,6747.1100495833,41.13189,-77.470222
140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,IL - Joliet,3800,85,31913.9548834118,9814.9170418471,41.1255831,-87.8854464
280065,GREAT PLAINS REGIONAL MEDICAL CENTER,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,1363,,18533.3530748936,7951.7355525106,41.120801,-100.7706098
140155,PROVENA ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,IL - Joliet,2465,60,39173.8154651667,7653.33907755,41.120485,-87.87187
360064,ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,OH - Youngstown,4388,,29835.2304008261,8925.2395721522,41.115286,-80.656932
390086,DUBOIS REGIONAL MEDICAL CENTER,100 HOSPITAL AVENUE,DUBOIS,PA,15801,PA - Pittsburgh,1917,,18079.3916910806,8730.8772240645,41.11492,-78.7751509
140026,ST MARYS HOSPITAL,111  SPRING STREET,STREATOR,IL,61364,IL - Peoria,882,34,22239.363705,8426.7261625,41.1142957,-88.8352637
70034,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,NORWALK,CT,6856,CT - Bridgeport,3556,,38070.1177297674,12077.3774568605,41.1114744,-73.4200993
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,NJ - Ridgewood,3656,,52543.3782744186,11136.4809094186,41.110731,-74.134569
330088,EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,GREENPORT,NY,11944,NY - East Long Island,521,,27999.3036512,7295.80839132,41.110391,-72.361276
330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,NY - White Plains,1921,,37671.8737103509,10505.2446264561,41.1088049,-73.863552
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,OH - Toledo,531,,14932.66005235,6393.55747865,41.1051405,-83.2170144
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,OH - Akron,788,,17366.6451921667,11587.6429746667,41.096976,-81.513553
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,NJ - Hackensack,3928,,43171.7555908861,10362.0361227975,41.095949,-73.9260539
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,UT - Ogden,478,,21499.7496340909,7281.5389612727,41.09098,-111.995573
360020,SUMMA HEALTH SYSTEMS HOSPITALS,525 EAST MARKET STREET,AKRON,OH,44309,OH - Akron,6370,,45645.5812873684,10276.7749716947,41.081607,-81.500071
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,IN - Fort Wayne,585,,30174.3976846429,8355.6431258929,41.0782049,-85.149364
360027,AKRON GENERAL MEDICAL CENTER,400 WABASH AVENUE,AKRON,OH,44307,OH - Akron,5025,,33485.124573587,9937.2821339565,41.077471,-81.530417
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,NY - White Plains,2001,,92312.9026073333,22982.2771597333,41.0748188,-73.7751326
390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,PA - Danville,738,,35651.5198153571,5151.0988198214,41.071132,-76.231772
70006,STAMFORD HOSPITAL,30 SHELBURNE ROAD,STAMFORD,CT,6904,CT - Bridgeport,2516,,51226.9826306667,12271.85227772,41.0556112,-73.5539014
310028,NEWTON MEMORIAL HOSPITAL,175 HIGH ST,NEWTON,NJ,7860,NJ - Morristown,2840,,72043.6575544445,9260.8600346389,41.055554,-74.765074
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,IN - Fort Wayne,4462,,40430.1463672043,9365.1374636344,41.0383289,-85.244639
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,7952 W JEFFERSON BLVD,FT WAYNE,IN,46804,IN - Fort Wayne,533,,55317.918562,12399.1041932,41.0383078,-85.2446631
70018,GREENWICH HOSPITAL ASSOCIATION,5 PERRYRIDGE RD,GREENWICH,CT,6830,CT - Bridgeport,3272,,37868.5094857333,9760.9008010533,41.034308,-73.630196
390052,CLEARFIELD HOSPITAL,809 TURNPIKE AVE,CLEARFIELD,PA,16830,PA - Altoona,758,,11654.5638925185,5814.5935687037,41.033007,-78.449147
360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,195 WADSWORTH ROAD,WADSWORTH,OH,44281,OH - Akron,578,,22185.655454,5292.20032524,41.028187,-81.752964
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,IA - Iowa City,1020,,15471.1726354,7201.390656025,41.027507,-92.3899419
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,4224,,31713.7975829885,10197.3146434368,41.0259918,-73.7697456
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,OH - Toledo,1730,,19425.2665986557,7819.6754727869,41.01785,-83.651653
360352,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,OH - Youngstown,97,,29856.15464,10416.57732,41.015333,-80.655502
360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,155 5TH STREET N E,BARBERTON,OH,44203,OH - Akron,1850,,39586.8351233929,8319.90785025,41.014765,-81.589133
390016,JAMESON MEMORIAL HOSPITAL,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,OH - Youngstown,1513,,12752.9083576667,6624.0968839804,41.014091,-80.353979
390003,BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,PA - Danville,375,,25097.999975,5475.09671325,41.008653,-76.4528243
360276,ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,OH - Youngstown,2713,,24360.4256433333,7005.501485,40.994981,-80.661916
390201,POCONO MEDICAL CENTER,206 EAST BROWN STREET,EAST STROUDSBUR,PA,18301,PA - Allentown,3698,,32295.3123041667,10144.4102034643,40.9923524,-75.1743161
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,IL - Peoria,1408,46,24951.2564119565,8633.0124956087,40.9881795,-90.3637448
310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,9578,,46711.8433747959,10337.2311165,40.983589,-74.100474
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,PA - Danville,1434,,13553.4824386829,7077.7358763415,40.9787676,-76.8859264
330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,NY - White Plains,3676,,33481.7826565385,13585.9093093974,40.9696541,-73.8844724
390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,PA - Danville,3784,,53421.7105152809,13457.9643825393,40.9678905,-76.6050616
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,PA - Pittsburgh,409,,8238.9473736667,5023.2204151111,40.961282,-78.999735
310017,CHILTON HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,NJ - Paterson,3150,,51546.5261671605,9724.2787695432,40.9592397,-74.3080839
310058,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVE,PARAMUS,NJ,7652,NJ - Hackensack,384,,35292.1660546667,8685.1850026,40.9569813,-74.0629454
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,IL - Peoria,1207,45,39230.32326,7424.9885409778,40.9555981,-90.3661799
390185,HAZLETON GENERAL HOSPITAL,700 EAST BROAD STREET,HAZLETON,PA,18201,PA - Allentown,2625,,32898.4241661905,8550.2258083175,40.948745,-75.96386
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,1221,,42458.3388748781,9387.6238742927,40.9477937,-73.0603264
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,NY - White Plains,2977,,31338.6464409589,9375.3712465754,40.9422535,-73.8370328
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,4336,,42140.2958757471,9777.1244113563,40.939996,-73.055104
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,NY - East Long Island,2558,,41095.8847501471,10042.6473488382,40.933763,-72.673831
330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,NY - White Plains,1471,,13981.5478045962,12247.0751648462,40.9295483,-73.8973281
280023,ST FRANCIS MEDICAL CENTER,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,1921,,23538.1738477586,8337.4846231207,40.9242462,-98.3705287
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,NY - Bronx,2371,,25726.1215868985,13758.7296302174,40.9127568,-73.7872039
330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,NY - White Plains,548,,19403.9984164286,10802.6014600357,40.9127239,-73.8400105
330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,5806,,49272.0204626531,16478.8591807245,40.9092169,-73.1151977
150091,PARKVIEW HUNTINGTON HOSPITAL,2001 STULTS RD,HUNTINGTON,IN,46750,IN - Fort Wayne,323,,17406.8901913571,7186.8234850714,40.904909,-85.488213
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,NJ - Hackensack,4601,,69048.2359555209,11767.0885876562,40.903997,-73.968469
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,OH - Canton,898,,15348.8414887838,7700.5930196487,40.9022094,-81.1026943
310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,NJ - Paterson,7295,,71202.9009170408,13655.2157482551,40.902124,-74.1663892
360185,SALEM COMMUNITY HOSPITAL,1995 EAST STATE STREET,SALEM,OH,44460,OH - Youngstown,1120,,15672.9499381628,6895.5432241395,40.9009281,-80.8318124
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,CA - Redding,234,,22710.7876471429,6774.549812,40.896312,-124.091448
310050,SAINT CLARE'S HOSPITAL,25 POCONO ROAD,DENVILLE,NJ,7834,NJ - Morristown,4392,,54489.4556478652,9082.9740238315,40.895375,-74.464792
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,UT - Salt Lake City,612,,28627.0307121739,8144.7664079565,40.885915,-111.869012
330340,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,NY - East Long Island,1723,,28811.6553696079,8687.6477089216,40.885121,-72.380301
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,8063,,75936.1954535354,12405.3342993838,40.8840831,-74.0566407
310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,NJ - Hackensack,5019,,49433.7373321348,10842.5573649326,40.88275,-74.010206
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,NY - Bronx,12204,,56119.3431179798,18150.910992899,40.880825,-73.879997
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,NY - Bronx,257,,17318.6438048667,12791.0878578667,40.8801306,-73.8817804
330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,NY - East Long Island,5727,,38078.0878307527,10266.6062951936,40.879463,-73.4162149
140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,IL - Bloomington,343,18,26467.2030494444,10053.7414616667,40.8710476,-88.6795482
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NY - East Long Island,2539,,30753.1788275,9546.2942560156,40.87062,-73.622494
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117,PA - Pittsburgh,262,,9449.3294978571,5784.0479601429,40.869874,-80.275586
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,PA - Pittsburgh,2136,,24668.4761010597,7123.4739097314,40.8669998,-79.8791246
390084,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,17801,PA - Danville,475,,27872.5378826667,6747.3878974,40.8621162,-76.7785039
310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE ST,HACKETTSTOWN,NJ,7840,NJ - Morristown,1650,,58324.1442710417,8746.5738104792,40.8617149,-74.816019
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,1025 CENTER ST,ASHLAND,OH,44805,OH - Columbus,548,,10245.2241492174,6477.3989038696,40.8588041,-82.3103274
310006,"ST MARY'S HOSPITAL, PASSAIC",350 BOULEVARD,PASSAIC,NJ,7055,NJ - Hackensack,2774,,56334.2589657143,11878.0131784156,40.8583914,-74.1374082
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,4320,,51198.2335259036,9602.998271253,40.8573798,-73.1867953
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,NY - Bronx,1476,,21740.5433558704,19468.8018679259,40.854314,-73.846705
330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,NY - Bronx,1298,,30417.6799204,18806.47939426,40.852106,-73.891457
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,IN - Fort Wayne,262,,16283.1718746154,8974.2395373846,40.8504027,-84.5813426
330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,2475 ST RAYMOND AVENUE,BRONX,NY,10461,NY - Bronx,1697,,24557.9369290196,10003.4891418431,40.8407543,-73.8480521
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,NY - Bronx,1734,,16085.7680413091,18857.2584524182,40.8313878,-73.9025593
390194,GNADEN HUETTEN MEMORIAL HOSPITAL,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,PA - Allentown,937,,13256.4049280556,5726.2528702778,40.831297,-75.727936
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,UT - Salt Lake City,298,,26921.0436078571,9466.5743480714,40.823337,-115.731595
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,PA - Allentown,584,,24037.4522163333,6729.1655973667,40.8213398,-75.9139185
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,OH - Canton,1159,,7716.9039334524,5766.204006381,40.8204048,-81.9342322
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,2541,,26443.7573947222,6787.3488909445,40.819363,-77.842727
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,NY - Bronx,1509,,12421.7729174444,16812.9110185,40.8180501,-73.9246418
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NY - Manhattan,630,,15980.2244491818,14049.5137769091,40.8144488,-73.9402626
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,OH - Canton,3025,,15466.1216966988,8525.5201195663,40.8121852,-81.396246
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,PA - Pittsburgh,691,,11870.7315207273,5901.0308300303,40.8106976,-79.5624563
310054,MOUNTAINSIDE HOSPITAL,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,NJ - Newark,3341,,54014.8827007595,11950.7746140253,40.8105891,-74.2046182
160057,GREAT RIVER MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,IA - Davenport,2336,,21367.1737116515,7814.6590088182,40.8104793,-91.1702536
280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,3917,,28254.7625952963,8709.2218774321,40.8081559,-96.626893
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,MASSILLON,OH,44646,OH - Canton,868,,24433.1815341667,6460.6809065833,40.8066924,-81.5163144
330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NY - Manhattan,6002,,46478.5662772043,17059.5224074946,40.8053335,-73.9619449
390189,SHAMOKIN AREA COMMUNITY HOSPITAL,4200 HOSPITAL ROAD,COAL TOWNSHIP,PA,17866,PA - Danville,863,,9658.7306084243,5903.9923881515,40.804782,-76.5696556
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NY - East Long Island,6922,,49015.2715124138,10995.5382447586,40.804619,-73.670232
390019,PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,PA,18071,PA - Allentown,638,,13561.73519352,5667.71188524,40.8028509,-75.615064
280003,BRYANLGH MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,5450,,30546.9135651771,9168.8693413854,40.796463,-96.651063
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,OH - Canton,4364,,18161.6465739101,9171.6446659551,40.79609,-81.403597
310003,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,7600 RIVER RD,NORTH BERGEN,NJ,7047,NJ - Hackensack,2887,,62365.9105343056,12009.4062489722,40.795761,-73.995752
280127,LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,68506,NE - Lincoln,212,,28795.67453,11787.81132,40.7946363,-96.6249829
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,10809,,36433.1159135354,17735.7847045051,40.7901076,-73.9539516
310015,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVE,MORRISTOWN,NJ,7962,NJ - Morristown,7851,,50651.6449240206,11993.8422542371,40.7888335,-74.4661981
310118,MEADOWLANDS HOSPITAL MEDICAL CENTER,55 MEADOWLANDS PKWY,SECAUCUS,NJ,7094,NJ - Hackensack,695,,109967.062341333,10761.6000758,40.7862109,-74.0756828
310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,BELLEVILLE,NJ,7109,NJ - Newark,4663,,63138.3625103371,10431.5998335281,40.7855553,-74.1759754
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NY - Manhattan,447,,11150.2344151364,11968.5626908182,40.784097,-73.9441529
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,CA - Redding,1409,,63954.5978740741,14272.9775081482,40.783656,-124.142463
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,NY - East Long Island,5116,,58229.7520327711,10359.3195888795,40.78,-72.9776276
460006,LDS HOSPITAL,324 8TH AVENUE,SALT LAKE CITY,UT,84143,UT - Salt Lake City,774,,22783.6252345455,9439.5068911364,40.7784842,-111.8806211
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NY - East Long Island,11630,,54888.5034127,14493.10615842,40.7768639,-73.7021219
330204,BELLEVUE HOSPITAL CENTER,FIRST AVENUE AT 27TH STREET,NEW YORK,NY,10016,NY - Manhattan,1324,,21709.3843726731,15475.4220973077,40.7756108,-73.9361401
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,3998,,40134.7501041463,11862.8824555488,40.774807,-73.479675
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NY - Manhattan,5591,,70268.2769897917,14551.7932856875,40.7739562,-73.9609851
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,UT - Salt Lake City,2237,,29120.2492482297,14290.7362435676,40.7716956,-111.836808
390313,SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS,101 BROAD STREET,ASHLAND,PA,17921,PA - Reading,295,,13522.6950166923,4984.0258385385,40.769989,-76.3296979
460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,UT - Salt Lake City,201,,21681.2135122222,7657.5370481111,40.7692624,-111.8612355
140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IL - Urbana,518,24,10778.0702797917,6859.5505450417,40.7655333,-87.73265
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NY - Manhattan,3956,,57047.77710625,18027.22218375,40.7648802,-73.9530179
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NY - Manhattan,16834,,50675.6064433333,18170.6878965657,40.7641894,-73.9543333
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,IN - Indianapolis,518,,18964.3099617391,8397.2847059131,40.763244,-86.361619
310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,NJ - Newark,5517,,73110.7339707369,13346.8189548526,40.7618965,-74.30336
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,NY - East Long Island,2643,,25554.5419403077,15180.4552428462,40.7554331,-73.8153202
310083,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVE,EAST ORANGE,NJ,7018,NJ - Newark,2261,,58858.2809263636,10769.8023759455,40.7540233,-74.2133511
360118,MEDCENTRAL HEALTH SYSTEM,335 GLESSNER AVENUE,MANSFIELD,OH,44903,OH - Columbus,4015,,21785.0350604823,7914.1248828706,40.752637,-82.528032
140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,IL - Peoria,1893,53,25510.7893719245,7163.5540986226,40.752181,-89.597646
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NY - East Long Island,5817,,51790.7995460215,16623.2178779893,40.7506428,-73.7100081
330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NY - East Long Island,7509,,35066.0442787778,14680.2683931111,40.747223,-73.825206
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,NY - East Long Island,1945,,20573.4525538474,15782.2769282373,40.745005,-73.885613
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NY - Manhattan,6619,,59737.7754908248,15891.0699054433,40.7433452,-73.974079
310096,"SAINT MICHAEL'S MEDICAL CENTER, INC",111 CENTRAL AVENUE,NEWARK,NJ,7102,NJ - Newark,2832,,51947.6985113235,13267.6250500147,40.7427803,-74.173422
360263,INSTITUTE FOR ORTHOPEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,OH,45804,OH - Dayton,232,,53170.125,12319.57328,40.742551,-84.1052256
310040,HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,7030,NJ - Hackensack,1306,,55083.7598680851,10020.2838171489,40.742016,-74.0353961
